what,kind,bundleId,bundleVersion,description,time
opened,editor,com.aptana.ide.server.portal,1.2.7.024747,com.aptana.ide.server.portal.ui.MyAptanaEditor,1269492204775
started,bundle,com.aptana.ide.editors,1.2.7.024747,com.aptana.ide.editors,1269492204864
started,bundle,com.aptana.ide.scripting,1.2.7.024747,com.aptana.ide.scripting,1269492204865
started,bundle,com.aptana.ide.search,1.2.7.024747,com.aptana.ide.search,1269492205109
started,bundle,org.eclipse.eclipsemonkey,1.2.7.024747,org.eclipse.eclipsemonkey,1269492209521
started,bundle,org.eclipse.eclipsemonkey.lang.javascript,1.2.7.024747,org.eclipse.eclipsemonkey.lang.javascript,1269492209600
started,bundle,org.eclipse.eclipsemonkey.doms,1.2.7.024747,org.eclipse.eclipsemonkey.doms,1269492210904
started,bundle,com.aptana.ide.eclipse34.aptana.bootstrap,1.2.6.23265,com.aptana.ide.eclipse34.aptana.bootstrap,1269492211159
stopped,bundle,com.aptana.ide.eclipse34.aptana.bootstrap,1.2.6.23265,com.aptana.ide.eclipse34.aptana.bootstrap,1269492211162
unresolved,bundle,com.aptana.ide.eclipse34.aptana.bootstrap,1.2.6.23265,com.aptana.ide.eclipse34.aptana.bootstrap,1269492211243
uninstalled,bundle,com.aptana.ide.eclipse34.aptana.bootstrap,1.2.6.23265,com.aptana.ide.eclipse34.aptana.bootstrap,1269492211247
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269492215854
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1269492218236
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1269492218338
closed,view,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.internal.introview,1269492218355
opened,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.TypeHierarchy,1269492223137
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.TypeHierarchy,1269492223148
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1269492225734
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.navigate.collapseAll,1269492239084
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269492242988
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269492271869
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.import,1269492271929
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.import,1269492271930
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269492281763
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269492287850
