what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.newWizard,1269492287900
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.TypeHierarchy,1269492291990
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1269492299148
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269492308959
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269492311278
executed,command,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.edit.text.openLocalFile,1269492311320
activated,editor,com.aptana.ide.server.portal,1.2.7.024747,com.aptana.ide.server.portal.ui.MyAptanaEditor,1269492314672
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1269492314714
closed,editor,com.aptana.ide.server.portal,1.2.7.024747,com.aptana.ide.server.portal.ui.MyAptanaEditor,1269492314714
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269492319685
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269492324009
opened,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.ProjectsView,1269492324523
opened,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackagesView,1269492324552
opened,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.TypesView,1269492324570
opened,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.MembersView,1269492324620
activated,perspective,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.JavaBrowsingPerspective,1269492324646
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.ProjectsView,1269492324650
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.perspectives.showPerspective,1269492324661
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.perspectives.showPerspective,1269492324662
activated,perspective,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.JavaPerspective,1269492328860
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1269492328864
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.refresh,1269492336314
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269492338905
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269492358153
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.import,1269492358191
