what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.TypeHierarchy,1269492519975
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.TypeHierarchy,1269492519986
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1269492520969
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269492525693
activated,view,com.aptana.ide.core.ui,1.2.7.024747,com.aptana.ide.core.ui.AptanaNavigator,1269492540672
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269492540792
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.import,1269492540833
started,bundle,org.eclipse.wst.sse.core,1.1.300.v200805221633,org.eclipse.wst.sse.core,1269492541548
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1269492542370
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269492657132
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269573919703
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269573920908
activated,view,com.aptana.ide.core.ui,1.2.7.024747,com.aptana.ide.core.ui.AptanaNavigator,1269573954584
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269573954645
started,bundle,org.eclipse.mylyn.ide.ant,3.0.0.v20080619-1900,org.eclipse.mylyn.ide.ant,1269573995505
started,bundle,org.eclipse.mylyn.java.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.java.ui,1269573995513
started,bundle,org.eclipse.mylyn.resources.ui,3.0.0.v20080619-1900,org.eclipse.mylyn.resources.ui,1269573995525
closed,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1269573995620
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.0.v20080619-1900,org.eclipse.mylyn.ide.ant,1269573995973
stopped,bundle,org.eclipse.uml2.diagram.codegen.edit,0.8.0.v200806112132,org.eclipse.uml2.diagram.codegen.edit,1269573995973
stopped,bundle,org.eclipse.uml2.diagram.codegen,0.8.0.v200806112132,org.eclipse.uml2.diagram.codegen,1269573995974
stopped,bundle,org.eclipse.gmf.codegen.ui,1.1.0.v20080512-1200,org.eclipse.gmf.codegen.ui,1269573995974
stopped,bundle,org.eclipse.m2m.qvt.oml.editor.ui,1.0.0.v20080611-1330,org.eclipse.m2m.qvt.oml.editor.ui,1269573995974
stopped,bundle,org.eclipse.m2m.qvt.oml.ui,1.0.0.v20080611-1330,org.eclipse.m2m.qvt.oml.ui,1269573995974
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080603,org.eclipse.pde.api.tools.ui,1269573995974
