what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230237953203
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20080514-1542,org.eclipse.ui.externaltools,1230237979071
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1230237983153
opened,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ProblemView,1230237987596
activated,view,org.eclipse.ui.ide,3.4.0.I20080606-1300,org.eclipse.ui.views.ProblemView,1230237987638
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1230237991228
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1230237993040
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230238050092
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230238062330
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230238063397
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230238074289
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1230238076234
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230238080017
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230238244477
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.export,1230238244534
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230238251073
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230242944749
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230242948737
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230243019591
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.export,1230243019677
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230243024634
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1230243048628
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230243048689
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230243088837
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230243218171
