what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.refresh,1230237519689
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1230237520549
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230237528432
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230237539239
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.properties,1230237539314
started,bundle,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui,1230237544733
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1230237544958
started,bundle,org.eclipse.jdt.debug.ui,3.3.0.v20080603,org.eclipse.jdt.debug.ui,1230237545130
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.RunLast,1230237545132
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230237546474
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1230237558346
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230237558433
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230237578437
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230237582386
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1230237590704
started,bundle,org.eclipse.pde.core,3.4.0.v20080604-2000,org.eclipse.pde.core,1230237592194
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230237597066
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230237605943
executed,command,org.eclipse.ui,3.4.0.I20080610-1200,org.eclipse.ui.file.properties,1230237605987
executed,command,org.eclipse.debug.ui,3.4.0.v20080529-1300,org.eclipse.debug.ui.commands.RunLast,1230237609344
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230237609805
activated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230237638308
activated,editor,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.CompilationUnitEditor,1230237638826
activated,view,org.eclipse.jdt.ui,3.4.0.v20080603-2000,org.eclipse.jdt.ui.PackageExplorer,1230237646159
deactivated,workbench,org.eclipse.ui.workbench,3.4.0.I20080606-1300,,1230237669779
